venta_id,producto_id,cantidad,precio_unitario,descuento_porcentaje,subtotal
468,2,1,950,10,855.0
469,33,1,10000,0,10000.0
470,31,2,8000,0,16000.0
470,36,12,800,0,9600.0
471,37,1,950,0,950.0
472,27,1,3500,0,3500.0
472,40,4,500,0,2000.0
473,29,1,9000,10,8100.0
474,27,1,3500,0,3500.0
475,27,4,3500,0,14000.0
475,25,1,330,0,330.0
476,23,1,320,10,288.0
476,40,1,500,0,500.0
476,41,1,2500,0,2500.0
477,18,2,400,10,720.0
477,32,1,7500,5,7125.0
477,35,1,11000,0,11000.0
478,21,2,380,0,760.0
478,26,2,280,0,560.0
478,22,1,250,0,250.0
478,37,2,950,0,1900.0
478,31,2,8000,0,16000.0
479,13,3,500,0,1500.0
480,24,1,400,0,400.0
481,20,2,380,0,760.0
481,4,3,1000,5,2850.0
481,7,1,900,5,855.0
482,26,1,280,0,280.0
482,2,2,950,0,1900.0
483,1,4,800,0,3200.0
484,11,4,750,0,3000.0
484,32,2,7500,0,15000.0
484,21,4,380,0,1520.0
485,26,1,280,0,280.0
485,1,1,800,10,720.0
486,23,1,320,15,272.0
486,28,1,8500,10,7650.0
487,42,1,800,0,800.0
488,1,1,800,0,800.0
488,13,4,500,0,2000.0
488,22,1,250,10,225.0
488,21,2,380,5,722.0
489,33,1,10000,0,10000.0
489,31,1,8000,0,8000.0
489,39,1,1200,15,1020.0
489,18,4,400,0,1600.0
490,7,1,900,0,900.0
490,41,2,2500,10,4500.0
491,30,3,9500,0,28500.0
492,33,1,10000,0,10000.0
493,11,3,750,0,2250.0
494,20,1,380,0,380.0
494,4,1,1000,0,1000.0
495,7,3,900,15,2295.0
496,45,1,900,0,900.0
496,24,1,400,0,400.0
496,12,4,600,0,2400.0
497,40,1,500,0,500.0
497,7,1,900,0,900.0
497,30,12,9500,0,114000.0
497,21,1,380,0,380.0
497,33,3,10000,5,28500.0
498,18,1,400,0,400.0
499,43,1,1500,0,1500.0
499,23,1,320,5,304.0
500,6,1,1100,5,1045.0
500,23,1,320,0,320.0
500,17,4,280,15,952.0
501,28,1,8500,0,8500.0
501,16,3,350,0,1050.0
502,5,1,850,10,765.0
502,43,1,1500,0,1500.0
503,5,1,850,0,850.0
504,29,3,9000,0,27000.0
504,19,2,350,5,665.0
505,26,1,280,0,280.0
506,37,1,950,10,855.0
506,33,1,10000,15,8500.0
507,7,1,900,0,900.0
507,4,3,1000,0,3000.0
507,16,1,350,15,297.5
508,15,2,800,0,1600.0
508,6,1,1100,0,1100.0
508,20,2,380,0,760.0
509,36,2,800,0,1600.0
510,44,1,650,0,650.0
510,39,2,1200,0,2400.0
510,25,2,330,0,660.0
510,29,2,9000,0,18000.0
510,33,1,10000,10,9000.0
511,27,4,3500,0,14000.0
511,41,1,2500,10,2250.0
512,43,1,1500,5,1425.0
512,26,1,280,0,280.0
513,2,6,950,0,5700.0
514,37,4,950,15,3230.0
515,16,3,350,0,1050.0
515,12,1,600,0,600.0
516,42,1,800,5,760.0
517,34,1,9500,10,8550.0
517,6,3,1100,0,3300.0
517,23,2,320,0,640.0
518,7,2,900,0,1800.0
519,39,1,1200,10,1080.0
519,41,2,2500,0,5000.0
519,37,1,950,10,855.0
519,4,12,1000,10,10800.0
520,15,1,800,0,800.0
520,14,1,450,0,450.0
521,44,2,650,0,1300.0
521,13,3,500,0,1500.0
522,43,6,1500,10,8100.0
522,4,1,1000,0,1000.0
523,9,1,1150,0,1150.0
523,1,1,800,5,760.0
523,34,6,9500,0,57000.0
524,14,1,450,0,450.0
524,25,2,330,10,594.0
524,28,2,8500,0,17000.0
525,33,3,10000,0,30000.0
525,24,1,400,0,400.0
526,11,1,750,0,750.0
526,32,2,7500,0,15000.0
527,45,1,900,0,900.0
527,5,1,850,0,850.0
528,27,2,3500,0,7000.0
529,37,1,950,10,855.0
530,14,1,450,0,450.0
531,8,1,1050,5,997.5
532,33,2,10000,15,17000.0
533,31,1,8000,0,8000.0
534,45,3,900,0,2700.0
534,23,1,320,0,320.0
535,37,2,950,0,1900.0
535,15,12,800,0,9600.0
535,36,1,800,0,800.0
536,15,6,800,0,4800.0
536,27,3,3500,5,9975.0
536,8,2,1050,5,1995.0
537,13,1,500,0,500.0
537,23,2,320,0,640.0
538,11,1,750,5,712.5
539,24,1,400,10,360.0
540,23,2,320,0,640.0
541,43,2,1500,15,2550.0
541,15,1,800,10,720.0
542,1,1,800,0,800.0
542,4,4,1000,10,3600.0
543,34,1,9500,0,9500.0
544,44,1,650,0,650.0
544,29,1,9000,0,9000.0
545,39,3,1200,0,3600.0
545,19,1,350,0,350.0
545,43,3,1500,5,4275.0
545,22,3,250,0,750.0
545,30,1,9500,0,9500.0
546,4,1,1000,10,900.0
546,42,2,800,0,1600.0
547,43,1,1500,0,1500.0
548,1,1,800,0,800.0
548,24,2,400,0,800.0
549,41,3,2500,0,7500.0
549,25,1,330,15,280.5
549,39,3,1200,0,3600.0
550,9,1,1150,10,1035.0
550,12,1,600,0,600.0
551,37,2,950,0,1900.0
551,39,2,1200,0,2400.0
552,28,2,8500,0,17000.0
553,21,3,380,0,1140.0
553,12,1,600,0,600.0
553,27,1,3500,15,2975.0
553,41,1,2500,5,2375.0
554,15,1,800,5,760.0
555,22,1,250,0,250.0
556,12,1,600,5,570.0
556,30,1,9500,0,9500.0
557,30,1,9500,0,9500.0
557,42,3,800,0,2400.0
557,40,3,500,0,1500.0
558,19,1,350,0,350.0
558,2,2,950,0,1900.0
559,38,1,600,0,600.0
559,37,2,950,0,1900.0
560,9,2,1150,0,2300.0
560,34,3,9500,0,28500.0
561,11,1,750,0,750.0
562,29,1,9000,0,9000.0
562,30,1,9500,0,9500.0
562,36,3,800,0,2400.0
562,9,1,1150,0,1150.0
563,45,1,900,0,900.0
563,4,2,1000,10,1800.0
564,19,2,350,0,700.0
565,14,3,450,0,1350.0
565,11,1,750,0,750.0
566,41,3,2500,5,7125.0
566,33,3,10000,0,30000.0
566,45,1,900,0,900.0
566,16,2,350,0,700.0
567,4,1,1000,15,850.0
567,17,3,280,15,714.0
568,21,3,380,0,1140.0
568,7,4,900,0,3600.0
569,26,1,280,0,280.0
569,24,12,400,0,4800.0
569,39,2,1200,0,2400.0
570,45,1,900,0,900.0
570,32,1,7500,15,6375.0
570,23,1,320,0,320.0
571,40,1,500,0,500.0
571,9,3,1150,0,3450.0
572,31,12,8000,10,86400.0
572,41,3,2500,0,7500.0
573,36,3,800,0,2400.0
574,23,3,320,0,960.0
574,5,4,850,0,3400.0
574,33,1,10000,0,10000.0
574,31,1,8000,0,8000.0
575,35,1,11000,15,9350.0
576,1,1,800,0,800.0
576,23,3,320,0,960.0
577,10,2,950,0,1900.0
577,8,1,1050,15,892.5
578,12,1,600,0,600.0
578,39,12,1200,15,12240.0
579,16,1,350,0,350.0
579,33,1,10000,0,10000.0
580,6,6,1100,0,6600.0
580,18,2,400,10,720.0
580,41,4,2500,0,10000.0
581,34,1,9500,0,9500.0
581,32,3,7500,0,22500.0
581,22,2,250,0,500.0
582,9,2,1150,0,2300.0
582,25,3,330,0,990.0
583,24,3,400,0,1200.0
584,2,1,950,0,950.0
584,17,1,280,0,280.0
584,40,1,500,0,500.0
584,9,1,1150,15,977.5
584,15,4,800,0,3200.0
585,1,1,800,0,800.0
585,39,1,1200,10,1080.0
586,4,2,1000,5,1900.0
586,34,3,9500,10,25650.0
586,31,2,8000,0,16000.0
586,3,1,1200,0,1200.0
586,16,1,350,0,350.0
587,36,4,800,0,3200.0
587,16,1,350,0,350.0
587,39,1,1200,5,1140.0
587,23,1,320,0,320.0
588,8,1,1050,0,1050.0
589,31,12,8000,0,96000.0
589,25,1,330,0,330.0
589,10,1,950,0,950.0
590,43,2,1500,0,3000.0
590,45,1,900,0,900.0
591,41,3,2500,15,6375.0
592,27,1,3500,0,3500.0
592,45,1,900,0,900.0
593,27,1,3500,0,3500.0
594,19,1,350,15,297.5
594,5,1,850,15,722.5
595,15,3,800,0,2400.0
595,40,1,500,10,450.0
595,27,1,3500,0,3500.0
596,2,2,950,0,1900.0
597,14,1,450,15,382.5
598,4,1,1000,10,900.0
598,2,1,950,10,855.0
598,22,1,250,0,250.0
598,25,1,330,0,330.0
598,10,3,950,0,2850.0
599,43,1,1500,5,1425.0
599,38,1,600,0,600.0
600,17,4,280,15,952.0
601,2,4,950,0,3800.0
602,7,2,900,0,1800.0
603,27,1,3500,0,3500.0
604,5,2,850,15,1445.0
604,15,1,800,15,680.0
605,34,2,9500,0,19000.0
606,38,12,600,15,6120.0
607,29,2,9000,10,16200.0
607,10,1,950,0,950.0
607,33,4,10000,0,40000.0
608,13,1,500,0,500.0
609,42,2,800,0,1600.0
609,24,1,400,15,340.0
610,17,1,280,0,280.0
610,14,2,450,0,900.0
611,25,2,330,10,594.0
611,20,3,380,0,1140.0
611,12,2,600,0,1200.0
612,35,1,11000,0,11000.0
612,19,1,350,0,350.0
612,45,1,900,0,900.0
612,22,1,250,0,250.0
612,13,1,500,0,500.0
613,27,2,3500,0,7000.0
613,28,3,8500,0,25500.0
614,10,1,950,10,855.0
615,15,3,800,0,2400.0
615,22,12,250,0,3000.0
616,25,1,330,5,313.5
617,2,1,950,5,902.5
617,8,2,1050,0,2100.0
617,37,1,950,0,950.0
618,9,1,1150,0,1150.0
618,8,2,1050,0,2100.0
618,14,1,450,0,450.0
619,10,4,950,0,3800.0
620,10,2,950,0,1900.0
620,16,3,350,5,997.5
621,29,1,9000,0,9000.0
621,33,1,10000,0,10000.0
621,16,1,350,0,350.0
622,24,1,400,0,400.0
622,37,2,950,0,1900.0
623,15,3,800,0,2400.0
623,37,3,950,10,2565.0
624,20,2,380,10,684.0
624,33,1,10000,0,10000.0
624,3,3,1200,5,3420.0
625,13,2,500,0,1000.0
626,43,3,1500,0,4500.0
626,1,2,800,0,1600.0
627,44,1,650,0,650.0
628,21,1,380,0,380.0
628,12,1,600,0,600.0
628,2,3,950,15,2422.5
629,39,1,1200,0,1200.0
630,38,2,600,15,1020.0
631,13,1,500,10,450.0
632,42,2,800,0,1600.0
632,7,2,900,15,1530.0
633,30,3,9500,5,27075.0
634,43,1,1500,5,1425.0
634,27,3,3500,0,10500.0
634,4,1,1000,5,950.0
635,32,1,7500,0,7500.0
635,19,1,350,0,350.0
635,40,3,500,0,1500.0
636,9,3,1150,0,3450.0
637,1,1,800,0,800.0
637,38,3,600,15,1530.0
637,40,1,500,0,500.0
637,10,3,950,0,2850.0
638,42,1,800,0,800.0
638,1,1,800,0,800.0
638,36,2,800,0,1600.0
639,43,3,1500,0,4500.0
639,3,1,1200,5,1140.0
640,41,4,2500,0,10000.0
641,5,1,850,0,850.0
642,22,1,250,10,225.0
642,24,1,400,0,400.0
643,18,3,400,0,1200.0
643,27,1,3500,0,3500.0
644,38,3,600,15,1530.0
644,39,1,1200,0,1200.0
645,41,2,2500,0,5000.0
645,5,1,850,0,850.0
646,28,1,8500,0,8500.0
647,33,1,10000,0,10000.0
648,41,1,2500,5,2375.0
648,6,3,1100,5,3135.0
649,32,1,7500,10,6750.0
649,3,1,1200,0,1200.0
649,13,1,500,10,450.0
650,2,2,950,0,1900.0
651,1,3,800,0,2400.0
651,40,3,500,0,1500.0
651,35,3,11000,0,33000.0
652,4,2,1000,0,2000.0
652,8,3,1050,0,3150.0
652,6,2,1100,0,2200.0
653,31,1,8000,0,8000.0
653,4,4,1000,0,4000.0
653,28,3,8500,0,25500.0
654,31,1,8000,15,6800.0
655,26,1,280,0,280.0
655,39,1,1200,0,1200.0
655,9,1,1150,0,1150.0
656,25,1,330,0,330.0
657,11,3,750,15,1912.5
658,4,1,1000,10,900.0
659,4,2,1000,15,1700.0
660,33,2,10000,0,20000.0
661,8,2,1050,15,1785.0
662,22,2,250,0,500.0
662,2,2,950,5,1805.0
663,22,1,250,0,250.0
664,40,4,500,0,2000.0
664,8,1,1050,0,1050.0
665,33,2,10000,0,20000.0
666,7,6,900,0,5400.0
667,38,1,600,0,600.0
667,43,1,1500,0,1500.0
668,6,1,1100,0,1100.0
668,15,3,800,0,2400.0
668,30,2,9500,0,19000.0
669,13,1,500,0,500.0
669,25,1,330,5,313.5
669,20,1,380,0,380.0
669,36,1,800,10,720.0
670,14,1,450,0,450.0
671,15,2,800,15,1360.0
671,19,3,350,0,1050.0
672,35,1,11000,0,11000.0
672,27,1,3500,5,3325.0
673,3,1,1200,0,1200.0
674,37,1,950,0,950.0
674,10,2,950,0,1900.0
674,14,1,450,0,450.0
675,19,1,350,5,332.5
676,31,2,8000,15,13600.0
677,40,2,500,15,850.0
678,6,3,1100,0,3300.0
678,35,2,11000,0,22000.0
678,36,1,800,0,800.0
679,18,2,400,0,800.0
679,37,6,950,0,5700.0
679,40,1,500,10,450.0
679,25,1,330,0,330.0
679,24,2,400,0,800.0
680,7,1,900,15,765.0
681,44,3,650,0,1950.0
681,39,1,1200,0,1200.0
682,21,3,380,0,1140.0
682,20,3,380,0,1140.0
682,8,2,1050,15,1785.0
683,28,1,8500,0,8500.0
683,39,3,1200,0,3600.0
684,6,2,1100,0,2200.0
684,38,1,600,0,600.0
684,43,1,1500,0,1500.0
685,24,2,400,5,760.0
685,40,1,500,5,475.0
686,8,2,1050,0,2100.0
686,23,2,320,0,640.0
687,39,1,1200,0,1200.0
687,16,3,350,0,1050.0
687,22,1,250,0,250.0
688,5,2,850,5,1615.0
688,41,4,2500,0,10000.0
688,18,3,400,0,1200.0
688,23,4,320,0,1280.0
689,43,1,1500,0,1500.0
690,21,3,380,0,1140.0
691,25,3,330,0,990.0
692,11,2,750,0,1500.0
693,34,3,9500,0,28500.0
693,20,2,380,0,760.0
693,43,2,1500,5,2850.0
694,11,6,750,5,4275.0
694,32,2,7500,10,13500.0
695,12,6,600,0,3600.0
695,34,3,9500,5,27075.0
695,20,1,380,0,380.0
696,18,1,400,0,400.0
696,15,1,800,0,800.0
696,30,1,9500,0,9500.0
697,6,1,1100,15,935.0
697,34,1,9500,0,9500.0
697,26,2,280,0,560.0
697,23,1,320,0,320.0
698,24,6,400,10,2160.0
699,40,1,500,0,500.0
700,39,1,1200,0,1200.0
700,11,1,750,0,750.0
700,34,3,9500,0,28500.0
701,7,3,900,0,2700.0
702,24,1,400,0,400.0
703,9,1,1150,0,1150.0
704,9,1,1150,15,977.5
704,37,1,950,0,950.0
704,31,2,8000,10,14400.0
705,32,1,7500,0,7500.0
706,31,1,8000,0,8000.0
706,43,1,1500,0,1500.0
706,23,1,320,0,320.0
707,21,2,380,0,760.0
707,36,2,800,0,1600.0
708,14,3,450,5,1282.5
708,27,1,3500,0,3500.0
709,12,1,600,0,600.0
709,31,2,8000,0,16000.0
709,33,1,10000,0,10000.0
710,27,1,3500,15,2975.0
711,35,2,11000,0,22000.0
712,28,6,8500,0,51000.0
712,3,2,1200,0,2400.0
712,40,1,500,0,500.0
713,36,2,800,0,1600.0
713,25,1,330,0,330.0
714,6,1,1100,0,1100.0
714,7,2,900,15,1530.0
715,29,1,9000,0,9000.0
716,8,1,1050,0,1050.0
716,44,2,650,5,1235.0
716,5,1,850,5,807.5
717,9,2,1150,0,2300.0
718,19,1,350,0,350.0
718,22,1,250,0,250.0
719,8,4,1050,0,4200.0
719,45,1,900,0,900.0
720,23,1,320,0,320.0
720,25,3,330,0,990.0
721,34,1,9500,0,9500.0
721,11,1,750,15,637.5
721,37,1,950,0,950.0
722,34,2,9500,0,19000.0
723,36,2,800,0,1600.0
723,14,1,450,0,450.0
724,4,3,1000,0,3000.0
724,20,12,380,0,4560.0
724,44,1,650,0,650.0
725,22,1,250,10,225.0
726,16,1,350,0,350.0
727,31,1,8000,0,8000.0
727,27,1,3500,15,2975.0
728,13,1,500,0,500.0
728,11,2,750,0,1500.0
729,30,2,9500,0,19000.0
729,8,1,1050,0,1050.0
730,30,1,9500,0,9500.0
731,10,1,950,0,950.0
732,16,2,350,15,595.0
733,9,3,1150,0,3450.0
733,25,3,330,0,990.0
734,6,1,1100,0,1100.0
735,29,12,9000,0,108000.0
735,27,1,3500,0,3500.0
736,16,1,350,0,350.0
736,43,3,1500,15,3825.0
736,20,1,380,0,380.0
737,27,1,3500,0,3500.0
737,17,1,280,15,238.0
737,41,1,2500,0,2500.0
738,40,3,500,0,1500.0
738,42,2,800,5,1520.0
738,26,1,280,0,280.0
739,38,1,600,0,600.0
739,31,1,8000,10,7200.0
739,24,1,400,5,380.0
740,42,2,800,0,1600.0
741,25,1,330,0,330.0
741,29,3,9000,0,27000.0
741,6,1,1100,10,990.0
742,8,2,1050,0,2100.0
743,32,1,7500,5,7125.0
744,29,1,9000,0,9000.0
745,17,4,280,0,1120.0
746,6,1,1100,0,1100.0
746,2,1,950,10,855.0
746,30,6,9500,0,57000.0
747,2,1,950,5,902.5
748,4,1,1000,0,1000.0
749,43,1,1500,15,1275.0
750,5,4,850,0,3400.0
751,19,3,350,0,1050.0
751,5,1,850,0,850.0
752,29,1,9000,5,8550.0
752,7,3,900,0,2700.0
753,39,2,1200,15,2040.0
754,23,3,320,0,960.0
754,18,4,400,0,1600.0
755,26,1,280,10,252.0
756,24,1,400,0,400.0
756,42,1,800,0,800.0
756,6,1,1100,0,1100.0
756,1,3,800,15,2040.0
757,21,2,380,10,684.0
757,4,1,1000,0,1000.0
757,19,2,350,15,595.0
758,19,1,350,0,350.0
758,37,2,950,10,1710.0
759,40,1,500,0,500.0
759,11,4,750,15,2550.0
759,3,3,1200,10,3240.0
760,45,1,900,5,855.0
761,38,1,600,0,600.0
762,32,1,7500,0,7500.0
762,4,1,1000,0,1000.0
762,8,1,1050,0,1050.0
763,10,1,950,0,950.0
764,32,3,7500,0,22500.0
764,12,1,600,0,600.0
764,3,2,1200,10,2160.0
765,37,1,950,0,950.0
765,23,3,320,0,960.0
765,43,2,1500,0,3000.0
766,27,3,3500,0,10500.0
767,38,2,600,0,1200.0
767,5,1,850,0,850.0
768,36,4,800,0,3200.0
769,40,1,500,0,500.0
769,20,1,380,0,380.0
769,42,1,800,10,720.0
770,13,1,500,15,425.0
770,42,1,800,5,760.0
771,18,2,400,0,800.0
772,35,1,11000,0,11000.0
772,18,2,400,0,800.0
772,33,4,10000,0,40000.0
772,41,4,2500,0,10000.0
773,12,1,600,0,600.0
773,3,6,1200,0,7200.0
774,33,6,10000,0,60000.0
775,30,1,9500,0,9500.0
775,3,1,1200,0,1200.0
775,40,2,500,0,1000.0
775,17,1,280,0,280.0
775,38,3,600,0,1800.0
776,35,1,11000,0,11000.0
777,24,4,400,5,1520.0
777,43,2,1500,0,3000.0
778,1,1,800,0,800.0
778,18,1,400,15,340.0
778,17,3,280,5,798.0
779,7,1,900,0,900.0
780,14,2,450,0,900.0
781,17,1,280,0,280.0
781,27,2,3500,0,7000.0
782,22,1,250,5,237.5
783,26,1,280,0,280.0
784,37,1,950,10,855.0
784,38,3,600,5,1710.0
784,33,4,10000,15,34000.0
784,19,3,350,0,1050.0
785,21,1,380,0,380.0
785,10,1,950,0,950.0
786,21,2,380,0,760.0
787,41,1,2500,0,2500.0
787,15,3,800,0,2400.0
788,13,12,500,0,6000.0
788,3,1,1200,0,1200.0
789,26,1,280,0,280.0
789,24,12,400,0,4800.0
789,3,2,1200,0,2400.0
790,32,3,7500,0,22500.0
790,4,2,1000,0,2000.0
790,33,1,10000,15,8500.0
791,8,2,1050,0,2100.0
791,40,1,500,10,450.0
792,16,1,350,0,350.0
792,27,3,3500,0,10500.0
793,38,1,600,0,600.0
793,23,1,320,15,272.0
794,15,1,800,0,800.0
795,14,1,450,0,450.0
795,17,1,280,10,252.0
795,44,2,650,0,1300.0
796,36,6,800,0,4800.0
797,35,1,11000,0,11000.0
798,45,3,900,0,2700.0
799,30,1,9500,0,9500.0
800,26,2,280,0,560.0
801,13,1,500,10,450.0
801,40,2,500,0,1000.0
802,22,1,250,10,225.0
802,9,2,1150,0,2300.0
802,37,1,950,5,902.5
803,40,4,500,0,2000.0
803,14,1,450,10,405.0
804,29,1,9000,0,9000.0
804,15,1,800,0,800.0
805,12,12,600,0,7200.0
805,45,3,900,0,2700.0
805,39,1,1200,15,1020.0
806,21,1,380,5,361.0
806,26,2,280,0,560.0
806,25,1,330,0,330.0
807,15,2,800,0,1600.0
807,4,1,1000,15,850.0
807,3,3,1200,0,3600.0
808,2,4,950,0,3800.0
809,11,1,750,0,750.0
809,22,1,250,0,250.0
810,3,3,1200,0,3600.0
810,17,1,280,0,280.0
811,25,6,330,10,1782.0
811,31,1,8000,5,7600.0
812,29,6,9000,0,54000.0
812,38,2,600,0,1200.0
812,26,1,280,10,252.0
812,33,3,10000,0,30000.0
812,28,3,8500,0,25500.0
813,5,3,850,5,2422.5
814,29,1,9000,0,9000.0
814,10,1,950,0,950.0
814,28,2,8500,0,17000.0
815,38,1,600,0,600.0
816,6,1,1100,0,1100.0
816,28,1,8500,15,7225.0
816,15,1,800,10,720.0
817,43,2,1500,5,2850.0
818,42,2,800,0,1600.0
819,1,2,800,0,1600.0
819,23,1,320,0,320.0
820,26,1,280,0,280.0
820,30,2,9500,0,19000.0
820,33,3,10000,15,25500.0
821,32,1,7500,0,7500.0
821,38,6,600,0,3600.0
822,25,1,330,10,297.0
822,43,1,1500,0,1500.0
822,21,1,380,0,380.0
823,14,1,450,0,450.0
823,39,3,1200,0,3600.0
823,18,1,400,0,400.0
824,30,4,9500,0,38000.0
824,6,1,1100,0,1100.0
825,43,12,1500,5,17100.0
825,23,1,320,0,320.0
826,28,1,8500,0,8500.0
827,20,1,380,0,380.0
828,19,1,350,0,350.0
829,41,1,2500,0,2500.0
829,35,2,11000,0,22000.0
829,29,1,9000,0,9000.0
830,36,1,800,10,720.0
830,14,1,450,0,450.0
830,42,3,800,0,2400.0
831,42,1,800,0,800.0
832,29,1,9000,15,7650.0
832,43,1,1500,0,1500.0
832,38,1,600,0,600.0
833,23,2,320,0,640.0
833,21,6,380,0,2280.0
834,26,3,280,0,840.0
835,10,1,950,0,950.0
835,42,1,800,15,680.0
835,41,1,2500,0,2500.0
836,38,3,600,0,1800.0
836,6,3,1100,0,3300.0
837,35,3,11000,0,33000.0
838,29,3,9000,0,27000.0
838,45,1,900,0,900.0
839,14,2,450,0,900.0
839,10,3,950,0,2850.0
839,2,1,950,0,950.0
840,4,1,1000,10,900.0
840,27,1,3500,0,3500.0
840,13,1,500,0,500.0
841,19,2,350,0,700.0
842,40,1,500,15,425.0
842,5,2,850,0,1700.0
843,32,2,7500,5,14250.0
843,40,1,500,0,500.0
843,38,4,600,15,2040.0
844,12,2,600,0,1200.0
844,34,4,9500,0,38000.0
845,18,1,400,0,400.0
846,33,3,10000,0,30000.0
846,29,2,9000,0,18000.0
847,29,6,9000,0,54000.0
847,26,1,280,5,266.0
848,37,2,950,0,1900.0
848,3,1,1200,15,1020.0
849,5,2,850,10,1530.0
850,5,1,850,0,850.0
850,30,6,9500,0,57000.0
851,22,1,250,0,250.0
851,2,1,950,0,950.0
852,1,3,800,0,2400.0
852,3,3,1200,0,3600.0
852,22,4,250,0,1000.0
853,13,2,500,0,1000.0
853,31,1,8000,0,8000.0
853,4,1,1000,10,900.0
853,37,1,950,0,950.0
854,27,1,3500,5,3325.0
854,44,1,650,0,650.0
855,44,1,650,0,650.0
855,8,2,1050,0,2100.0
855,12,4,600,0,2400.0
856,10,1,950,0,950.0
856,15,1,800,0,800.0
856,35,12,11000,0,132000.0
857,17,2,280,0,560.0
857,8,3,1050,0,3150.0
857,14,3,450,0,1350.0
858,23,3,320,0,960.0
858,32,4,7500,10,27000.0
858,39,2,1200,0,2400.0
858,6,2,1100,15,1870.0
859,40,2,500,0,1000.0
860,25,1,330,0,330.0
861,26,2,280,15,476.0
861,35,2,11000,0,22000.0
862,28,1,8500,10,7650.0
863,5,1,850,0,850.0
863,11,1,750,0,750.0
863,38,4,600,0,2400.0
864,15,1,800,0,800.0
864,28,3,8500,15,21675.0
864,32,1,7500,0,7500.0
864,8,2,1050,10,1890.0
865,18,3,400,0,1200.0
865,44,2,650,15,1105.0
866,37,3,950,5,2707.5
866,45,2,900,0,1800.0
867,10,1,950,0,950.0
868,25,3,330,0,990.0
869,34,3,9500,10,25650.0
869,16,1,350,0,350.0
869,21,2,380,0,760.0
870,20,2,380,0,760.0
870,27,3,3500,0,10500.0
870,12,1,600,0,600.0
870,40,1,500,0,500.0
870,28,1,8500,0,8500.0
871,43,1,1500,0,1500.0
871,3,1,1200,0,1200.0
872,19,1,350,0,350.0
872,34,1,9500,10,8550.0
873,37,2,950,5,1805.0
874,19,1,350,0,350.0
874,25,2,330,0,660.0
874,11,1,750,0,750.0
875,20,1,380,0,380.0
875,7,3,900,10,2430.0
876,45,3,900,0,2700.0
876,14,3,450,15,1147.5
876,29,2,9000,0,18000.0
876,27,2,3500,0,7000.0
876,1,3,800,0,2400.0
877,45,1,900,0,900.0
877,15,1,800,5,760.0
878,13,3,500,0,1500.0
878,35,1,11000,0,11000.0
878,22,3,250,0,750.0
878,29,3,9000,5,25650.0
878,1,1,800,0,800.0
879,3,1,1200,0,1200.0
880,28,2,8500,0,17000.0
880,42,4,800,0,3200.0
880,41,2,2500,0,5000.0
881,5,3,850,0,2550.0
882,1,2,800,10,1440.0
883,30,12,9500,0,114000.0
883,18,2,400,0,800.0
883,4,1,1000,10,900.0
884,17,1,280,0,280.0
885,4,2,1000,5,1900.0
886,28,3,8500,5,24225.0
887,31,1,8000,15,6800.0
888,19,1,350,0,350.0
888,26,2,280,15,476.0
889,1,1,800,0,800.0
889,20,1,380,0,380.0
889,13,1,500,0,500.0
890,11,1,750,10,675.0
891,41,3,2500,10,6750.0
891,14,12,450,0,5400.0
892,6,2,1100,0,2200.0
893,30,1,9500,0,9500.0
893,39,1,1200,0,1200.0
894,18,3,400,0,1200.0
894,35,2,11000,0,22000.0
895,9,1,1150,0,1150.0
896,29,1,9000,0,9000.0
896,3,2,1200,0,2400.0
897,31,2,8000,15,13600.0
897,28,3,8500,0,25500.0
898,19,2,350,0,700.0
898,23,1,320,10,288.0
898,40,1,500,10,450.0
899,6,2,1100,15,1870.0
900,9,1,1150,0,1150.0
900,42,2,800,0,1600.0
901,43,1,1500,0,1500.0
901,12,1,600,10,540.0
901,2,3,950,0,2850.0
901,33,1,10000,15,8500.0
901,40,6,500,0,3000.0
902,25,1,330,5,313.5
903,36,2,800,0,1600.0
903,21,1,380,0,380.0
903,34,1,9500,0,9500.0
904,38,3,600,0,1800.0
905,28,1,8500,0,8500.0
906,36,1,800,15,680.0
906,19,4,350,0,1400.0
906,22,1,250,15,212.5
907,23,1,320,5,304.0
908,7,1,900,0,900.0
908,18,1,400,0,400.0
908,26,3,280,15,714.0
909,31,1,8000,0,8000.0
909,32,2,7500,0,15000.0
910,36,1,800,0,800.0
911,29,1,9000,0,9000.0
911,43,1,1500,0,1500.0
912,22,12,250,0,3000.0
912,41,2,2500,10,4500.0
913,7,1,900,0,900.0
913,12,1,600,0,600.0
913,33,2,10000,5,19000.0
913,43,1,1500,0,1500.0
913,23,1,320,0,320.0
914,3,2,1200,0,2400.0
914,41,1,2500,0,2500.0
915,44,1,650,0,650.0
915,28,1,8500,0,8500.0
916,5,1,850,0,850.0
916,15,1,800,0,800.0
917,4,3,1000,10,2700.0
918,6,1,1100,0,1100.0
918,17,1,280,0,280.0
918,37,12,950,5,10830.0
918,15,1,800,15,680.0
919,20,1,380,5,361.0
919,22,1,250,0,250.0
919,30,1,9500,0,9500.0
919,3,1,1200,0,1200.0
920,5,4,850,10,3060.0
921,27,1,3500,0,3500.0
922,16,3,350,0,1050.0
923,1,1,800,5,760.0
923,25,6,330,15,1683.0
924,19,3,350,15,892.5
925,1,1,800,0,800.0
926,28,1,8500,0,8500.0
927,6,2,1100,15,1870.0
928,4,2,1000,0,2000.0
929,39,6,1200,0,7200.0
